14,10,1
14,14,-1
14,18,1
14,19,1
14,20,1
14,21,-1
14,22,-1
14,26,-1
14,28,1
14,29,1
14,31,1
14,35,-1
14,36,1
14,42,-1
14,46,-1
14,49,1
14,50,-1
14,53,1
14,54,-1
14,56,1
14,62,1
14,63,-1
14,68,1
14,69,1
14,70,1
14,72,1
14,94,1
14,98,-1
15,8,1
15,10,1
15,11,1
15,12,1
15,15,-1
15,16,-1
15,17,1
15,18,-1
15,19,-1
15,20,-1
15,26,1
15,28,1
15,31,1
15,32,1
15,36,1
15,38,1
15,39,1
15,40,1
15,41,1
15,46,1
15,47,1
15,49,1
15,50,1
15,62,1
15,65,1
15,69,1
15,84,1
16,1,1
16,3,-1
16,5,-1
16,7,-1
16,8,1
16,9,-1
16,10,-1
16,12,1
16,13,-1
16,14,1
16,16,-1
16,17,-1
16,23,-1
16,25,1
16,27,1
16,28,1
16,29,1
16,30,1
16,32,1
16,34,1
16,35,1
16,37,-1
16,39,1
16,40,-1
16,41,-1
16,42,1
16,44,-1
16,45,1
16,48,1
16,53,1
16,54,1
16,56,1
16,58,1
16,59,-1
16,60,-1
16,63,1
16,64,-1
16,66,1
16,67,-1
16,68,1
16,72,1
16,73,-1
16,74,-1
16,77,-1
16,78,1
16,82,1
16,83,1
16,85,-1
16,86,-1
16,87,1
16,89,1
16,91,1
16,92,1
16,93,1
16,95,1
16,96,1
16,97,1
16,99,1
17,2,1
17,4,1
17,8,-1
17,12,-1
17,15,-1
17,17,-1
17,23,1
17,24,-1
17,25,-1
17,27,1
17,29,1
17,34,1
17,36,-1
17,37,-1
17,40,1
17,41,-1
17,42,1
17,46,1
17,47,-1
17,49,-1
17,50,-1
17,51,1
17,52,1
17,53,-1
17,56,-1
17,57,-1
17,58,-1
17,60,-1
17,61,-1
17,62,1
17,64,-1
17,66,-1
17,70,1
17,81,1
18,3,-1
18,8,-1
18,10,1
18,13,1
18,17,-1
18,18,-1
18,21,1
18,22,1
18,28,-1
18,30,-1
18,31,-1
18,32,-1
18,33,-1
18,34,1
18,35,1
18,36,1
18,43,1
18,46,-1
18,47,-1
18,48,1
18,49,1
18,50,1
18,51,-1
18,53,1
18,55,1
18,56,1
18,58,-1
18,59,-1
18,63,-1
18,64,-1
18,65,1
18,67,-1
18,70,-1
18,97,-1
18,98,1
19,4,-1
19,7,-1
19,9,-1
19,12,-1
19,14,1
19,15,-1
19,17,-1
19,20,-1
19,21,-1
19,22,-1
19,23,1
19,25,-1
19,26,1
19,29,-1
19,36,1
19,37,-1
19,38,1
19,40,-1
19,42,1
19,45,-1
19,46,-1
19,53,-1
19,57,-1
19,60,1
19,61,1
19,68,-1
19,69,1
19,70,-1
19,71,1
19,72,1
19,76,1
19,80,-1
19,81,1
19,83,-1
19,86,-1
19,87,1
19,94,-1
19,95,1
19,96,-1
19,97,-1
20,3,1
20,4,1
20,5,1
20,6,1
20,12,1
20,15,1
20,16,1
20,17,1
20,18,-1
20,19,1
20,20,1
20,24,1
20,25,1
20,26,1
20,28,1
20,30,1
20,31,1
20,35,1
20,36,1
20,37,-1
20,38,1
20,39,1
20,40,1
20,41,-1
20,42,1
20,43,1
20,44,1
20,46,1
20,51,1
20,53,1
20,54,1
20,55,1
20,56,1
20,59,1
20,62,1
20,65,1
20,67,1
20,68,1
20,71,1
20,73,1
20,75,1
20,76,1
20,77,1
20,78,1
20,80,1
20,82,1
20,84,1
20,85,1
20,94,1
20,95,1
20,96,1
20,100,1
21,6,1
21,7,1
21,10,-1
21,11,1
21,12,1
21,14,1
21,15,-1
21,19,-1
21,21,1
21,23,1
21,24,-1
21,27,1
21,28,1
21,29,1
21,30,-1
21,31,-1
21,32,1
21,37,1
21,38,1
21,41,1
21,43,-1
21,45,1
21,46,1
21,49,1
21,51,1
21,52,-1
21,54,-1
21,58,-1
21,60,-1
21,65,1
21,66,-1
21,67,-1
21,69,1
21,71,1
21,93,1
21,95,-1
22,1,1
22,2,1
22,3,1
22,5,1
22,6,-1
22,7,-1
22,8,-1
22,12,-1
22,16,-1
22,19,-1
22,20,-1
22,24,-1
22,26,1
22,28,-1
22,29,1
22,30,-1
22,31,1
22,32,-1
22,33,-1
22,37,-1
22,38,1
22,42,1
22,44,1
22,45,-1
22,49,-1
22,50,1
22,52,1
22,53,-1
22,54,-1
22,55,-1
22,56,1
22,57,1
22,58,-1
22,62,-1
22,63,1
22,66,-1
22,67,-1
22,69,1
22,71,1
22,72,-1
22,76,-1
22,78,-1
22,80,-1
22,82,-1
22,87,-1
22,89,1
22,93,1
22,94,-1
22,95,1
22,96,1
22,97,1
22,98,-1
23,5,-1
23,7,-1
23,8,-1
23,13,-1
23,15,-1
23,17,-1
23,20,-1
23,21,-1
23,27,1
23,40,1
23,48,1
23,49,-1
23,50,1
23,53,1
23,54,1
23,58,-1
23,69,-1
24,1,1
24,4,1
24,5,-1
24,7,-1
24,8,-1
24,11,1
24,13,-1
24,18,-1
24,20,-1
24,21,1
24,23,-1
24,25,1
24,26,-1
24,27,1
24,28,-1
24,30,-1
24,39,-1
24,40,-1
24,41,-1
24,43,1
24,44,-1
24,45,1
24,47,1
24,48,-1
24,51,-1
24,52,-1
24,53,-1
24,58,-1
24,60,-1
24,62,-1
24,65,-1
24,66,-1
24,68,-1
24,69,1
24,72,-1
24,99,1
25,7,1
25,8,-1
25,12,1
25,18,-1
25,20,1
25,21,1
25,23,1
25,29,1
25,30,1
25,31,1
25,33,1
25,34,1
25,36,1
25,39,1
25,40,1
25,42,1
25,43,1
25,44,-1
25,46,1
25,50,-1
25,52,1
25,54,1
25,57,-1
25,61,1
25,63,-1
25,64,-1
25,66,1
25,67,-1
25,69,1
25,92,-1
26,5,-1
26,8,-1
26,10,1
26,11,1
26,12,1
26,13,-1
26,14,-1
26,15,-1
26,16,-1
26,17,-1
26,18,-1
26,20,1
26,21,-1
26,22,1
26,23,1
26,24,-1
26,25,-1
26,27,-1
26,34,1
26,38,-1
26,40,-1
26,43,1
26,45,1
26,46,-1
26,47,-1
26,48,1
26,49,1
26,51,-1
26,52,1
26,54,1
26,55,-1
26,56,-1
26,59,1
26,61,-1
26,68,-1
26,69,1
26,70,1
26,72,1
26,75,-1
26,88,1
27,1,-1
27,3,-1
27,6,-1
27,7,-1
27,9,-1
27,11,1
27,13,-1
27,14,-1
27,16,-1
27,19,1
27,23,-1
27,26,-1
27,28,-1
27,30,-1
27,31,1
27,34,1
27,35,1
27,36,1
27,37,1
27,39,1
27,40,-1
27,41,-1
27,44,-1
27,46,-1
27,47,1
27,50,-1
27,56,1
27,58,-1
27,60,-1
27,70,-1
27,73,1
27,94,-1
28,1,1
28,2,1
28,3,-1
28,6,1
28,7,1
28,10,1
28,11,1
28,12,-1
28,22,1
28,26,1
28,28,-1
28,31,1
28,34,1
28,37,-1
28,39,-1
28,40,1
28,42,1
28,43,1
28,46,1
28,48,-1
28,49,-1
28,51,-1
28,52,-1
28,56,1
28,59,-1
28,60,-1
28,62,-1
28,65,-1
28,70,1
28,82,-1
28,87,1
29,1,-1
29,2,-1
29,4,-1
29,5,-1
29,6,1
29,7,-1
29,10,-1
29,11,-1
29,13,-1
29,14,-1
29,15,1
29,16,1
29,19,1
29,20,1
29,24,-1
29,25,1
29,27,-1
29,28,1
29,29,-1
29,30,1
29,32,-1
29,34,1
29,37,-1
29,39,1
29,41,-1
29,43,-1
29,45,-1
29,49,1
29,53,1
29,55,-1
29,57,-1
29,59,-1
29,62,-1
29,65,1
29,66,1
29,67,1
29,70,-1
29,83,1
30,2,-1
30,3,-1
30,4,-1
30,5,1
30,7,1
30,10,-1
30,11,1
30,15,-1
30,17,-1
30,18,1
30,19,-1
30,20,-1
30,22,1
30,24,1
30,26,1
30,29,1
30,30,-1
30,32,1
30,35,1
30,36,1
30,42,1
30,43,1
30,44,-1
30,45,-1
30,46,1
30,48,-1
30,50,1
30,51,-1
30,52,1
30,53,1
30,55,1
30,59,1
30,60,1
30,61,1
30,66,1
30,76,1
31,5,1
31,15,-1
31,16,-1
31,17,1
31,26,1
31,34,1
31,35,1
31,36,1
31,38,1
31,40,1
31,50,1
31,53,1
31,59,1
31,61,1
31,62,1
31,65,1
31,69,1
32,1,1
32,7,-1
32,10,-1
32,15,-1
32,19,-1
32,21,-1
32,26,-1
32,28,-1
32,29,1
32,30,-1
32,32,1
32,34,-1
32,37,-1
32,38,-1
32,42,-1
32,45,1
32,46,-1
32,49,-1
32,50,1
32,51,-1
32,53,-1
32,54,1
32,56,-1
32,57,-1
32,65,1
32,66,1
33,3,-1
33,6,1
33,8,-1
33,10,1
33,11,-1
33,14,-1
33,18,-1
33,19,-1
33,21,1
33,24,-1
33,26,-1
33,27,1
33,28,-1
33,29,1
33,30,-1
33,32,-1
33,34,-1
33,35,1
33,36,1
33,37,-1
33,39,-1
33,40,-1
33,42,1
33,43,-1
33,45,-1
33,46,-1
33,53,1
33,54,-1
33,57,-1
33,58,-1
33,61,-1
33,62,1
33,63,1
33,66,1
33,67,-1
33,69,1
33,70,1
33,93,1
34,1,1
34,4,-1
34,5,1
34,6,1
34,9,-1
34,12,-1
34,13,1
34,14,1
34,16,-1
34,18,1
34,19,-1
34,20,-1
34,23,-1
34,24,-1
34,27,1
34,29,-1
34,30,1
34,34,-1
34,35,-1
34,38,-1
34,41,-1
34,42,1
34,43,-1
34,45,-1
34,46,-1
34,47,1
34,48,-1
34,54,1
34,56,1
34,57,-1
34,58,-1
34,59,-1
34,63,-1
34,64,-1
34,65,-1
34,66,1
34,68,-1
34,71,-1
34,72,1
34,73,-1
34,74,-1
34,80,-1
34,82,-1
34,84,-1
34,88,-1
34,90,-1
34,93,-1
34,94,1
34,97,-1
34,98,-1
34,99,-1
34,100,-1
35,2,1
35,5,1
35,7,1
35,8,1
35,9,-1
35,10,1
35,11,1
35,12,1
35,13,1
35,15,-1
35,17,1
35,18,-1
35,22,1
35,24,1
35,29,1
35,30,1
35,31,1
35,32,1
35,35,1
35,37,1
35,38,1
35,39,1
35,40,1
35,43,1
35,46,-1
35,49,-1
35,51,1
35,52,1
35,53,1
35,54,-1
35,57,1
35,61,1
35,63,1
35,64,1
35,65,1
35,66,1
35,67,1
35,68,1
35,70,1
35,73,1
35,74,1
35,75,1
35,76,-1
35,78,1
35,79,1
35,81,1
35,82,-1
35,83,1
35,85,1
35,86,1
35,89,1
35,91,1
35,92,1
35,93,1
35,95,1
35,96,1
35,99,1
35,100,1
36,1,1
36,2,1
36,7,1
36,11,1
36,12,1
36,13,1
36,14,1
36,17,1
36,19,-1
36,20,-1
36,21,-1
36,22,-1
36,23,-1
36,24,-1
36,28,-1
36,30,-1
36,32,1
36,34,-1
36,35,1
36,39,-1
36,40,-1
36,42,1
36,45,1
36,50,1
36,53,1
36,56,1
36,57,-1
36,58,-1
36,61,1
36,65,-1
36,67,-1
36,70,-1
36,96,1
37,4,-1
37,5,-1
37,7,-1
37,8,1
37,11,1
37,12,-1
37,13,-1
37,16,-1
37,18,-1
37,20,1
37,21,1
37,23,-1
37,28,1
37,30,-1
37,31,1
37,33,-1
37,34,1
37,36,1
37,38,-1
37,39,-1
37,40,1
37,41,-1
37,45,1
37,48,1
37,52,-1
37,53,1
37,57,-1
37,58,-1
37,60,-1
37,61,1
37,63,-1
37,66,-1
37,67,-1
37,68,-1
37,69,1
37,70,-1
38,5,1
38,6,-1
38,9,-1
38,10,1
38,12,1
38,17,1
38,18,1
38,21,1
38,22,1
38,24,-1
38,25,1
38,29,1
38,30,-1
38,33,-1
38,36,1
38,38,1
38,39,-1
38,40,-1
38,42,1
38,43,-1
38,44,1
38,45,-1
38,47,-1
38,48,1
38,50,1
38,51,-1
38,54,1
38,58,-1
38,60,1
38,61,1
38,62,1
38,63,-1
38,65,1
38,66,1
38,67,1
38,68,1
38,69,1
38,73,-1
38,74,-1
38,76,1
38,77,-1
38,78,-1
38,81,1
38,82,-1
38,85,-1
38,87,-1
38,88,-1
38,89,-1
38,90,-1
38,95,1
38,97,1
38,98,1
38,99,-1
38,100,1
39,6,1
39,8,-1
39,13,-1
39,15,-1
39,16,-1
39,17,-1
39,18,-1
39,19,-1
39,20,-1
39,25,-1
39,28,-1
39,29,-1
39,41,-1
39,43,-1
39,48,-1
39,53,1
39,56,-1
39,61,1
39,63,-1
39,66,-1
39,68,-1
39,69,1
40,1,-1
40,2,-1
40,3,-1
40,4,-1
40,5,-1
40,8,1
40,14,-1
40,15,-1
40,17,1
40,19,-1
40,20,1
40,24,-1
40,26,-1
40,30,-1
40,31,1
40,32,-1
40,34,-1
40,38,1
40,39,-1
40,40,-1
40,41,-1
40,42,-1
40,47,-1
40,51,-1
40,55,-1
40,57,-1
40,58,-1
40,59,-1
40,60,-1
40,62,1
40,64,-1
40,65,-1
40,67,-1
40,70,-1
40,74,-1
40,77,-1
40,89,-1
40,92,-1
40,94,-1
40,95,-1
40,100,-1
41,3,1
41,4,-1
41,5,-1
41,8,1
41,11,1
41,12,-1
41,13,-1
41,15,1
41,16,1
41,17,-1
41,18,-1
41,20,1
41,23,1
41,28,1
41,30,-1
41,34,1
41,40,1
41,42,1
41,43,1
41,45,1
41,50,1
41,52,1
41,53,1
41,54,1
41,59,1
41,60,1
41,62,1
41,64,1
41,65,1
41,66,-1
41,67,1
41,68,1
41,69,1
41,85,-1
42,4,-1
42,5,1
42,7,1
42,12,-1
42,13,1
42,14,-1
42,15,1
42,17,-1
42,18,1
42,19,1
42,20,1
42,23,-1
42,27,1
42,30,-1
42,31,1
42,33,-1
42,36,1
42,37,1
42,38,1
42,40,1
42,42,-1
42,43,-1
42,45,1
42,46,-1
42,47,1
42,49,1
42,53,1
42,55,1
42,56,-1
42,57,-1
42,61,-1
42,65,-1
42,66,-1
42,69,-1
43,1,-1
43,2,-1
43,3,-1
43,5,1
43,7,-1
43,8,-1
43,10,-1
43,11,1
43,13,-1
43,16,-1
43,21,1
43,22,-1
43,27,1
43,28,-1
43,29,1
43,33,1
43,37,-1
43,38,1
43,39,1
43,42,1
43,45,-1
43,47,1
43,48,1
43,53,1
43,54,1
43,55,-1
43,59,-1
43,60,-1
43,62,1
43,66,1
43,68,-1
43,70,-1
43,96,1
44,8,-1
44,12,1
44,15,-1
44,16,-1
44,20,1
44,22,1
44,26,1
44,29,1
44,31,1
44,32,1
44,35,1
44,42,1
44,48,1
44,53,1
44,61,1
44,63,-1
44,66,1
44,69,-1
44,88,-1
45,2,1
45,4,-1
45,5,-1
45,6,1
45,7,1
45,11,-1
45,14,1
45,15,1
45,17,-1
45,19,1
45,20,-1
45,23,1
45,24,-1
45,25,1
45,27,-1
45,28,1
45,29,1
45,32,1
45,33,1
45,34,1
45,35,1
45,36,1
45,37,1
45,40,-1
45,42,-1
45,43,-1
45,44,-1
45,46,1
45,49,1
45,50,1
45,51,-1
45,52,-1
45,53,1
45,54,1
45,57,1
45,59,1
45,60,1
45,62,1
45,64,1
45,66,1
45,69,1
45,70,1
45,71,1
45,75,-1
45,76,1
45,78,-1
45,79,-1
45,80,-1
45,82,-1
45,84,1
45,85,-1
45,86,-1
45,87,1
45,88,-1
45,90,-1
45,93,-1
45,94,-1
45,95,-1
45,97,1
45,98,-1
45,100,-1
46,1,1
46,5,-1
46,7,1
46,9,-1
46,10,1
46,13,-1
46,15,-1
46,21,-1
46,23,-1
46,25,1
46,27,-1
46,28,1
46,29,1
46,33,1
46,36,1
46,37,-1
46,40,1
46,42,-1
46,44,1
46,47,-1
46,48,1
46,49,-1
46,50,1
46,53,1
46,55,1
46,58,-1
46,60,-1
46,61,-1
46,63,-1
46,64,-1
46,67,-1
46,68,1
46,70,-1
46,76,-1
46,78,-1
46,79,-1
46,81,-1
46,82,-1
46,83,-1
46,88,1
46,92,1
46,95,1
46,96,-1
46,99,-1
47,1,-1
47,2,-1
47,3,-1
47,9,-1
47,12,-1
47,13,-1
47,14,-1
47,15,-1
47,16,-1
47,17,-1
47,19,1
47,22,1
47,25,1
47,27,-1
47,35,-1
47,37,-1
47,38,-1
47,41,-1
47,43,-1
47,45,-1
47,46,-1
47,47,1
47,48,-1
47,53,1
47,56,-1
47,57,1
47,58,-1
47,62,-1
47,63,1
47,66,-1
47,67,1
47,68,-1
48,1,1
48,2,1
48,3,1
48,10,1
48,12,-1
48,13,-1
48,14,1
48,15,1
48,16,1
48,17,-1
48,18,-1
48,21,-1
48,23,1
48,24,1
48,26,1
48,28,1
48,29,1
48,31,1
48,36,1
48,37,-1
48,40,1
48,41,-1
48,44,1
48,48,-1
48,50,1
48,51,1
48,53,1
48,57,-1
48,58,-1
48,60,1
48,61,1
48,63,1
48,64,-1
48,67,1
48,68,1
48,70,-1
48,92,1
48,93,1
48,95,1
48,96,1
48,100,1
49,1,-1
49,3,1
49,4,1
49,5,-1
49,9,1
49,11,1
49,16,-1
49,21,1
49,25,1
49,27,1
49,29,1
49,35,1
49,40,1
49,41,1
49,42,1
49,43,-1
49,45,-1
49,47,-1
49,48,1
49,49,1
49,50,1
49,52,1
49,56,1
49,60,-1
49,62,1
49,67,-1
50,1,1
50,3,1
50,5,-1
50,12,1
50,13,1
50,15,-1
50,16,-1
50,17,1
50,19,1
50,20,-1
50,21,1
50,23,1
50,31,1
50,32,1
50,36,1
50,39,1
50,40,1
50,41,1
50,45,1
50,46,1
50,51,1
50,53,1
50,54,1
50,57,-1
50,58,1
50,59,1
50,60,1
50,62,1
50,63,1
50,66,1
50,68,1
50,69,1
50,70,1
50,71,-1
51,2,-1
51,4,-1
51,6,1
51,8,-1
51,10,1
51,15,1
51,16,-1
51,17,-1
51,23,-1
51,24,-1
51,25,1
51,26,1
51,30,1
51,32,1
51,33,1
51,36,1
51,38,-1
51,40,-1
51,43,1
51,45,1
51,47,1
51,48,1
51,52,1
51,55,-1
51,56,-1
51,60,-1
51,61,1
51,62,1
51,63,-1
51,64,1
51,65,1
51,68,1
51,70,1
51,84,1
52,3,1
52,4,1
52,5,1
52,7,1
52,12,1
52,13,1
52,16,-1
52,18,1
52,19,1
52,21,1
52,22,1
52,23,1
52,24,1
52,25,-1
52,26,1
52,27,1
52,30,1
52,31,1
52,32,1
52,35,1
52,37,1
52,39,1
52,42,1
52,43,1
52,44,1
52,45,1
52,47,-1
52,48,1
52,50,1
52,52,1
52,54,1
52,55,1
52,56,1
52,59,1
52,60,1
52,63,-1
52,66,1
52,67,1
52,68,1
52,69,1
52,70,1
52,71,1
52,73,1
52,74,1
52,75,1
52,77,1
52,80,1
52,82,1
52,85,1
52,86,1
52,87,1
52,88,1
52,89,1
52,93,1
52,95,1
52,96,1
52,97,1
52,99,1
53,5,-1
53,7,1
53,13,1
53,15,-1
53,17,1
53,20,1
53,21,1
53,27,1
53,28,1
53,35,1
53,36,1
53,37,1
53,40,1
53,47,1
53,50,1
53,53,1
53,68,1
53,69,1
53,70,1
53,77,1
54,3,-1
54,6,-1
54,8,-1
54,10,1
54,11,1
54,14,-1
54,15,1
54,17,-1
54,19,-1
54,20,-1
54,21,1
54,26,1
54,30,-1
54,31,1
54,33,-1
54,35,1
54,36,-1
54,37,-1
54,38,1
54,40,-1
54,41,1
54,42,1
54,47,-1
54,53,-1
54,56,-1
54,58,-1
54,59,-1
54,60,1
54,64,-1
54,68,-1
54,69,1
54,70,1
55,10,1
55,11,1
55,20,1
55,21,1
55,22,1
55,23,1
55,26,1
55,27,1
55,31,1
55,32,1
55,34,1
55,36,1
55,38,1
55,41,1
55,48,1
55,52,1
55,53,1
55,54,1
55,55,1
55,56,1
55,61,1
55,62,1
55,69,1
56,4,-1
56,5,-1
56,8,-1
56,9,-1
56,13,-1
56,14,-1
56,16,-1
56,18,1
56,19,1
56,20,-1
56,25,-1
56,26,-1
56,29,-1
56,30,1
56,32,1
56,33,-1
56,34,-1
56,35,-1
56,38,1
56,39,-1
56,40,-1
56,41,-1
56,43,-1
56,47,1
56,49,1
56,54,-1
56,60,-1
56,62,-1
56,63,-1
56,66,-1
56,68,-1
56,84,-1
56,87,-1
56,88,-1
56,90,1
56,91,-1
56,94,-1
56,95,1
56,96,-1
56,98,-1
56,100,-1
57,1,-1
57,2,-1
57,4,-1
57,9,-1
57,10,1
57,12,-1
57,14,1
57,15,1
57,18,1
57,22,1
57,28,-1
57,30,-1
57,32,-1
57,33,-1
57,36,1
57,38,-1
57,40,1
57,47,-1
57,49,1
57,50,1
57,51,-1
57,52,-1
57,53,1
57,54,1
57,56,-1
57,57,-1
57,59,-1
57,60,-1
57,61,-1
57,62,1
57,63,-1
57,65,1
57,69,1
57,76,-1
58,2,1
58,5,1
58,7,-1
58,8,1
58,12,-1
58,13,1
58,14,-1
58,15,-1
58,19,1
58,20,1
58,23,-1
58,24,1
58,25,-1
58,30,-1
58,31,1
58,33,-1
58,36,1
58,37,-1
58,38,-1
58,39,-1
58,41,-1
58,42,-1
58,43,-1
58,44,-1
58,46,1
58,52,-1
58,54,1
58,60,-1
58,61,-1
58,62,1
58,63,1
58,64,1
58,65,-1
58,66,1
58,67,-1
58,68,1
58,69,1
58,70,-1
58,72,1
59,2,1
59,5,1
59,6,1
59,9,-1
59,10,1
59,13,-1
59,14,1
59,17,-1
59,18,1
59,19,-1
59,21,1
59,23,1
59,24,-1
59,25,1
59,26,-1
59,28,1
59,34,1
59,35,1
59,40,1
59,41,1
59,43,-1
59,45,1
59,46,-1
59,49,1
59,53,1
59,56,-1
59,57,-1
59,60,1
59,62,1
59,63,1
59,70,1
59,71,1
59,73,1
59,76,1
59,78,1
59,81,1
59,82,1
59,83,1
59,84,1
59,85,1
59,87,1
59,88,1
59,89,1
59,90,1
59,91,1
59,92,-1
59,95,1
59,96,1
59,97,1
60,1,1
60,3,-1
60,5,1
60,6,-1
60,9,1
60,10,-1
60,11,1
60,12,1
60,14,1
60,17,1
60,18,-1
60,20,-1
60,22,-1
60,25,-1
60,26,1
60,28,-1
60,30,1
60,32,-1
60,35,1
60,36,1
60,37,-1
60,38,1
60,39,-1
60,41,1
60,42,1
60,43,-1
60,46,-1
